deviceId,date,hour,steps_sum,steps_max_5min,sensor_intervals,steps_observed,steps_coverage
am77,2021-03-20,2021-03-20 03:00:00,0.0,0.0,8,4,0.5
am77,2021-03-20,2021-03-20 04:00:00,0.0,0.0,3,2,0.6666666666666666
am77,2021-03-20,2021-03-20 05:00:00,0.0,0.0,1,1,1.0
am77,2021-03-20,2021-03-20 06:00:00,0.0,0.0,2,2,1.0
am77,2021-03-20,2021-03-20 07:00:00,0.0,0.0,3,2,0.6666666666666666
am77,2021-03-20,2021-03-20 08:00:00,0.0,0.0,3,2,0.6666666666666666
am77,2021-03-20,2021-03-20 09:00:00,0.0,0.0,2,1,0.5
am77,2021-03-20,2021-03-20 12:00:00,14.0,14.0,2,2,1.0
am77,2021-03-20,2021-03-20 13:00:00,0.0,0.0,1,1,1.0
am77,2021-03-21,2021-03-21 01:00:00,3.0,3.0,1,1,1.0
am77,2021-03-22,2021-03-22 09:00:00,,,1,0,0.0
am77,2021-03-22,2021-03-22 10:00:00,2.4,2.4,2,1,0.5
am77,2021-03-23,2021-03-23 00:00:00,0.0,0.0,2,1,0.5
am77,2021-03-23,2021-03-23 04:00:00,16.916666666666664,15.666666666666666,2,2,1.0
am77,2021-03-23,2021-03-23 11:00:00,0.0,0.0,2,1,0.5
am77,2021-03-24,2021-03-24 08:00:00,,,1,0,0.0
am77,2021-03-25,2021-03-25 13:00:00,0.0,0.0,2,1,0.5
am77,2021-03-25,2021-03-25 23:00:00,,,1,0,0.0
am77,2021-03-26,2021-03-26 00:00:00,0.0,0.0,2,1,0.5
am77,2021-03-26,2021-03-26 05:00:00,12.0,12.0,1,1,1.0
am77,2021-03-26,2021-03-26 06:00:00,0.0,0.0,4,2,0.5
am77,2021-03-26,2021-03-26 09:00:00,,,1,0,0.0
am77,2021-03-26,2021-03-26 12:00:00,,,1,0,0.0
am77,2021-03-26,2021-03-26 22:00:00,0.0,0.0,2,1,0.5
am77,2021-03-27,2021-03-27 02:00:00,,,1,0,0.0
am77,2021-03-27,2021-03-27 03:00:00,,,1,0,0.0
am77,2021-03-27,2021-03-27 04:00:00,,,1,0,0.0
am77,2021-03-27,2021-03-27 08:00:00,0.0,0.0,7,1,0.14285714285714285
am77,2021-03-27,2021-03-27 09:00:00,,,3,0,0.0
am77,2021-03-27,2021-03-27 12:00:00,0.0,0.0,2,1,0.5
am77,2021-03-27,2021-03-27 13:00:00,0.0,0.0,2,2,1.0
am77,2021-03-27,2021-03-27 15:00:00,0.0,0.0,1,1,1.0
am77,2021-03-28,2021-03-28 05:00:00,0.0,0.0,3,2,0.6666666666666666
am77,2021-03-28,2021-03-28 06:00:00,0.0,0.0,4,1,0.25
am77,2021-03-28,2021-03-28 07:00:00,0.0,0.0,4,2,0.5
am77,2021-03-28,2021-03-28 08:00:00,0.0,0.0,1,1,1.0
am77,2021-03-28,2021-03-28 10:00:00,,,1,0,0.0
am77,2021-03-28,2021-03-28 11:00:00,0.0,0.0,2,1,0.5
am77,2021-03-28,2021-03-28 12:00:00,0.0,0.0,1,1,1.0
am77,2021-03-29,2021-03-29 04:00:00,0.0,0.0,1,1,1.0
am77,2021-03-29,2021-03-29 08:00:00,0.0,0.0,2,1,0.5
am77,2021-03-29,2021-03-29 09:00:00,0.0,0.0,2,2,1.0
am77,2021-03-30,2021-03-30 05:00:00,,,1,0,0.0
am77,2021-03-30,2021-03-30 07:00:00,,,1,0,0.0
am77,2021-03-30,2021-03-30 10:00:00,,,1,0,0.0
am77,2021-03-30,2021-03-30 11:00:00,0.0,0.0,1,1,1.0
am77,2021-03-31,2021-03-31 00:00:00,,,1,0,0.0
am77,2021-03-31,2021-03-31 03:00:00,0.0,0.0,1,1,1.0
am77,2021-03-31,2021-03-31 11:00:00,7.75,7.75,1,1,1.0
am77,2021-03-31,2021-03-31 13:00:00,,,1,0,0.0
am77,2021-04-01,2021-04-01 03:00:00,,,1,0,0.0
am77,2021-04-01,2021-04-01 04:00:00,,,1,0,0.0
am77,2021-04-01,2021-04-01 05:00:00,,,1,0,0.0
am77,2021-04-01,2021-04-01 11:00:00,,,1,0,0.0
am77,2021-04-01,2021-04-01 13:00:00,,,1,0,0.0
am77,2021-04-01,2021-04-01 22:00:00,,,1,0,0.0
am77,2021-04-02,2021-04-02 03:00:00,,,1,0,0.0
am77,2021-04-02,2021-04-02 15:00:00,,,2,0,0.0
am77,2021-04-02,2021-04-02 22:00:00,,,1,0,0.0
am77,2021-04-03,2021-04-03 01:00:00,,,3,0,0.0
am77,2021-04-03,2021-04-03 07:00:00,,,3,0,0.0
am77,2021-04-03,2021-04-03 13:00:00,0.0,0.0,4,1,0.25
am77,2021-04-03,2021-04-03 23:00:00,,,1,0,0.0
am77,2021-04-04,2021-04-04 05:00:00,0.0,0.0,2,1,0.5
am77,2021-04-04,2021-04-04 07:00:00,0.0,0.0,3,1,0.3333333333333333
am77,2021-04-04,2021-04-04 10:00:00,,,3,0,0.0
am77,2021-04-04,2021-04-04 12:00:00,0.0,0.0,1,1,1.0
av54,2021-03-08,2021-03-08 00:00:00,,,3,0,0.0
av54,2021-03-08,2021-03-08 01:00:00,,,2,0,0.0
av54,2021-03-08,2021-03-08 02:00:00,,,1,0,0.0
av54,2021-03-08,2021-03-08 03:00:00,,,3,0,0.0
av54,2021-03-08,2021-03-08 11:00:00,,,1,0,0.0
av54,2021-03-08,2021-03-08 12:00:00,,,1,0,0.0
av54,2021-03-08,2021-03-08 13:00:00,,,1,0,0.0
av54,2021-03-09,2021-03-09 00:00:00,,,5,0,0.0
av54,2021-03-09,2021-03-09 01:00:00,,,2,0,0.0
av54,2021-03-09,2021-03-09 03:00:00,,,2,0,0.0
av54,2021-03-09,2021-03-09 05:00:00,,,6,0,0.0
av54,2021-03-09,2021-03-09 06:00:00,,,2,0,0.0
av54,2021-03-09,2021-03-09 07:00:00,,,1,0,0.0
av54,2021-03-09,2021-03-09 12:00:00,,,1,0,0.0
av54,2021-03-09,2021-03-09 15:00:00,,,1,0,0.0
av54,2021-03-10,2021-03-10 02:00:00,,,1,0,0.0
av54,2021-03-10,2021-03-10 04:00:00,,,2,0,0.0
av54,2021-03-10,2021-03-10 06:00:00,,,1,0,0.0
av54,2021-03-10,2021-03-10 14:00:00,,,4,0,0.0
av54,2021-03-10,2021-03-10 23:00:00,,,1,0,0.0
av54,2021-03-11,2021-03-11 01:00:00,,,1,0,0.0
av54,2021-03-11,2021-03-11 03:00:00,,,2,0,0.0
av54,2021-03-11,2021-03-11 05:00:00,,,1,0,0.0
av54,2021-03-11,2021-03-11 06:00:00,,,2,0,0.0
av54,2021-03-12,2021-03-12 14:00:00,,,2,0,0.0
av54,2021-03-12,2021-03-12 15:00:00,,,3,0,0.0
av54,2021-03-13,2021-03-13 00:00:00,,,7,0,0.0
av54,2021-03-13,2021-03-13 01:00:00,,,8,0,0.0
av54,2021-03-13,2021-03-13 02:00:00,,,9,0,0.0
av54,2021-03-13,2021-03-13 03:00:00,,,4,0,0.0
av54,2021-03-13,2021-03-13 09:00:00,,,1,0,0.0
av54,2021-03-14,2021-03-14 07:00:00,,,8,0,0.0
av54,2021-03-14,2021-03-14 10:00:00,0.0,0.0,7,1,0.14285714285714285
av54,2021-03-14,2021-03-14 11:00:00,,,1,0,0.0
av54,2021-03-14,2021-03-14 13:00:00,,,5,0,0.0
av54,2021-03-14,2021-03-14 23:00:00,,,1,0,0.0
av54,2021-03-15,2021-03-15 00:00:00,,,3,0,0.0
av54,2021-03-15,2021-03-15 01:00:00,,,2,0,0.0
av54,2021-03-15,2021-03-15 02:00:00,,,1,0,0.0
av54,2021-03-15,2021-03-15 03:00:00,0.0,0.0,7,1,0.14285714285714285
av54,2021-03-15,2021-03-15 04:00:00,,,1,0,0.0
av54,2021-03-15,2021-03-15 05:00:00,,,4,0,0.0
av54,2021-03-15,2021-03-15 08:00:00,,,3,0,0.0
av54,2021-03-15,2021-03-15 12:00:00,,,1,0,0.0
av54,2021-03-16,2021-03-16 00:00:00,,,2,0,0.0
av54,2021-03-16,2021-03-16 06:00:00,,,2,0,0.0
av54,2021-03-16,2021-03-16 07:00:00,,,1,0,0.0
av54,2021-03-16,2021-03-16 08:00:00,0.0,0.0,5,1,0.2
av54,2021-03-16,2021-03-16 10:00:00,,,1,0,0.0
av54,2021-03-16,2021-03-16 11:00:00,,,4,0,0.0
av54,2021-03-16,2021-03-16 12:00:00,,,3,0,0.0
av54,2021-03-17,2021-03-17 00:00:00,,,6,0,0.0
av54,2021-03-17,2021-03-17 01:00:00,,,2,0,0.0
av54,2021-03-17,2021-03-17 02:00:00,,,3,0,0.0
av54,2021-03-17,2021-03-17 03:00:00,25.0,25.0,1,1,1.0
av54,2021-03-17,2021-03-17 04:00:00,,,1,0,0.0
av54,2021-03-17,2021-03-17 05:00:00,,,1,0,0.0
av54,2021-03-17,2021-03-17 08:00:00,,,1,0,0.0
av54,2021-03-17,2021-03-17 11:00:00,,,3,0,0.0
av54,2021-03-17,2021-03-17 12:00:00,,,9,0,0.0
av54,2021-03-17,2021-03-17 13:00:00,,,7,0,0.0
av54,2021-03-17,2021-03-17 14:00:00,,,3,0,0.0
av54,2021-03-18,2021-03-18 00:00:00,,,1,0,0.0
av54,2021-03-18,2021-03-18 07:00:00,,,2,0,0.0
av54,2021-03-18,2021-03-18 08:00:00,,,1,0,0.0
av54,2021-03-18,2021-03-18 23:00:00,,,2,0,0.0
av54,2021-03-19,2021-03-19 00:00:00,,,3,0,0.0
av54,2021-03-19,2021-03-19 01:00:00,,,2,0,0.0
av54,2021-03-19,2021-03-19 02:00:00,,,4,0,0.0
av54,2021-03-19,2021-03-19 03:00:00,,,1,0,0.0
av54,2021-03-19,2021-03-19 06:00:00,,,1,0,0.0
av54,2021-03-19,2021-03-19 08:00:00,,,1,0,0.0
av54,2021-03-19,2021-03-19 14:00:00,0.0,0.0,1,1,1.0
av54,2021-03-20,2021-03-20 00:00:00,,,2,0,0.0
av54,2021-03-20,2021-03-20 01:00:00,,,5,0,0.0
av54,2021-03-20,2021-03-20 02:00:00,,,9,0,0.0
av54,2021-03-20,2021-03-20 03:00:00,,,3,0,0.0
av54,2021-03-20,2021-03-20 13:00:00,3.5,3.5,5,1,0.2
av54,2021-03-20,2021-03-20 14:00:00,,,3,0,0.0
av54,2021-03-21,2021-03-21 11:00:00,0.0,0.0,3,1,0.3333333333333333
av54,2021-03-21,2021-03-21 12:00:00,,,3,0,0.0
av54,2021-03-21,2021-03-21 13:00:00,,,2,0,0.0
av54,2021-03-21,2021-03-21 23:00:00,,,3,0,0.0
av54,2021-03-22,2021-03-22 01:00:00,,,1,0,0.0
av54,2021-03-22,2021-03-22 03:00:00,,,1,0,0.0
av54,2021-03-22,2021-03-22 04:00:00,,,1,0,0.0
av54,2021-03-22,2021-03-22 05:00:00,,,4,0,0.0
av54,2021-03-22,2021-03-22 06:00:00,,,2,0,0.0
av54,2021-03-22,2021-03-22 08:00:00,,,3,0,0.0
av54,2021-03-22,2021-03-22 10:00:00,,,1,0,0.0
av54,2021-03-22,2021-03-22 23:00:00,,,2,0,0.0
av54,2021-03-23,2021-03-23 01:00:00,,,1,0,0.0
av54,2021-03-23,2021-03-23 02:00:00,,,2,0,0.0
av54,2021-03-23,2021-03-23 05:00:00,,,1,0,0.0
av54,2021-03-23,2021-03-23 06:00:00,,,1,0,0.0
av54,2021-03-23,2021-03-23 22:00:00,,,1,0,0.0
av54,2021-03-24,2021-03-24 00:00:00,,,1,0,0.0
av54,2021-03-24,2021-03-24 01:00:00,,,4,0,0.0
av54,2021-03-24,2021-03-24 02:00:00,,,1,0,0.0
av54,2021-03-24,2021-03-24 06:00:00,,,5,0,0.0
av54,2021-03-24,2021-03-24 07:00:00,,,1,0,0.0
av54,2021-03-24,2021-03-24 12:00:00,,,2,0,0.0
av54,2021-03-24,2021-03-24 13:00:00,,,1,0,0.0
av54,2021-03-25,2021-03-25 00:00:00,,,1,0,0.0
av54,2021-03-25,2021-03-25 03:00:00,3.5,3.5,1,1,1.0
av54,2021-03-25,2021-03-25 04:00:00,,,1,0,0.0
av54,2021-03-25,2021-03-25 05:00:00,,,1,0,0.0
av54,2021-03-25,2021-03-25 06:00:00,,,1,0,0.0
av54,2021-03-25,2021-03-25 13:00:00,,,2,0,0.0
av54,2021-03-25,2021-03-25 23:00:00,,,2,0,0.0
av54,2021-03-26,2021-03-26 09:00:00,,,2,0,0.0
av54,2021-03-26,2021-03-26 12:00:00,,,3,0,0.0
av54,2021-03-26,2021-03-26 13:00:00,,,4,0,0.0
av54,2021-03-26,2021-03-26 14:00:00,,,1,0,0.0
av54,2021-03-28,2021-03-28 11:00:00,,,1,0,0.0
av54,2021-03-28,2021-03-28 12:00:00,,,1,0,0.0
av54,2021-03-28,2021-03-28 14:00:00,,,2,0,0.0
av54,2021-03-28,2021-03-28 15:00:00,,,1,0,0.0
av54,2021-03-28,2021-03-28 23:00:00,,,3,0,0.0
av54,2021-03-29,2021-03-29 00:00:00,,,5,0,0.0
av54,2021-03-29,2021-03-29 01:00:00,,,2,0,0.0
av54,2021-03-29,2021-03-29 02:00:00,,,1,0,0.0
av54,2021-03-29,2021-03-29 05:00:00,,,3,0,0.0
av54,2021-03-29,2021-03-29 06:00:00,,,2,0,0.0
av54,2021-03-29,2021-03-29 07:00:00,,,3,0,0.0
av54,2021-03-29,2021-03-29 09:00:00,,,1,0,0.0
av54,2021-03-29,2021-03-29 23:00:00,,,2,0,0.0
av54,2021-03-30,2021-03-30 01:00:00,,,2,0,0.0
av54,2021-03-30,2021-03-30 03:00:00,,,1,0,0.0
av54,2021-03-30,2021-03-30 06:00:00,,,1,0,0.0
av54,2021-03-30,2021-03-30 07:00:00,,,1,0,0.0
av54,2021-03-30,2021-03-30 13:00:00,,,2,0,0.0
av54,2021-03-30,2021-03-30 14:00:00,,,3,0,0.0
av54,2021-03-30,2021-03-30 23:00:00,,,6,0,0.0
av54,2021-03-31,2021-03-31 00:00:00,,,1,0,0.0
av54,2021-03-31,2021-03-31 01:00:00,,,3,0,0.0
av54,2021-03-31,2021-03-31 04:00:00,,,4,0,0.0
av54,2021-03-31,2021-03-31 23:00:00,,,2,0,0.0
av54,2021-04-01,2021-04-01 04:00:00,,,1,0,0.0
av54,2021-04-01,2021-04-01 05:00:00,,,1,0,0.0
av54,2021-04-01,2021-04-01 06:00:00,,,1,0,0.0
av54,2021-04-01,2021-04-01 11:00:00,,,5,0,0.0
av54,2021-04-01,2021-04-01 12:00:00,,,2,0,0.0
av54,2021-04-01,2021-04-01 13:00:00,,,3,0,0.0
av54,2021-04-01,2021-04-01 14:00:00,,,3,0,0.0
av54,2021-04-02,2021-04-02 03:00:00,,,2,0,0.0
av54,2021-04-02,2021-04-02 04:00:00,,,2,0,0.0
av54,2021-04-02,2021-04-02 06:00:00,,,1,0,0.0
av54,2021-04-02,2021-04-02 14:00:00,,,1,0,0.0
av54,2021-04-03,2021-04-03 00:00:00,,,1,0,0.0
av54,2021-04-03,2021-04-03 03:00:00,,,2,0,0.0
av54,2021-04-03,2021-04-03 04:00:00,,,4,0,0.0
av54,2021-04-03,2021-04-03 05:00:00,,,12,0,0.0
av54,2021-04-03,2021-04-03 06:00:00,,,5,0,0.0
av54,2021-04-03,2021-04-03 07:00:00,,,7,0,0.0
av54,2021-04-03,2021-04-03 08:00:00,,,2,0,0.0
av54,2021-04-03,2021-04-03 09:00:00,,,2,0,0.0
av54,2021-04-03,2021-04-03 10:00:00,,,2,0,0.0
av54,2021-04-03,2021-04-03 12:00:00,,,6,0,0.0
av54,2021-04-03,2021-04-03 13:00:00,,,5,0,0.0
ba30,2021-03-04,2021-03-04 04:00:00,,,5,0,0.0
ba30,2021-03-11,2021-03-11 07:00:00,0.0,0.0,5,2,0.4
ba30,2021-03-11,2021-03-11 08:00:00,0.0,0.0,2,1,0.5
ba30,2021-03-11,2021-03-11 09:00:00,0.0,0.0,6,2,0.3333333333333333
ba30,2021-03-11,2021-03-11 10:00:00,0.0,0.0,5,1,0.2
ba30,2021-03-11,2021-03-11 11:00:00,,,9,0,0.0
ba30,2021-03-11,2021-03-11 12:00:00,0.0,0.0,5,1,0.2
ba30,2021-03-11,2021-03-11 13:00:00,0.0,0.0,11,3,0.2727272727272727
ba30,2021-03-11,2021-03-11 14:00:00,,,2,0,0.0
ba30,2021-03-12,2021-03-12 02:00:00,,,1,0,0.0
ba30,2021-03-12,2021-03-12 04:00:00,,,1,0,0.0
ba30,2021-03-12,2021-03-12 06:00:00,,,1,0,0.0
ba30,2021-03-12,2021-03-12 07:00:00,,,1,0,0.0
ba30,2021-03-12,2021-03-12 09:00:00,,,1,0,0.0
ba30,2021-03-12,2021-03-12 10:00:00,,,1,0,0.0
ba30,2021-03-12,2021-03-12 11:00:00,0.0,0.0,4,1,0.25
ba30,2021-03-12,2021-03-12 14:00:00,,,1,0,0.0
ba30,2021-03-13,2021-03-13 00:00:00,0.0,0.0,9,3,0.3333333333333333
ba30,2021-03-13,2021-03-13 01:00:00,0.0,0.0,4,2,0.5
ba30,2021-03-13,2021-03-13 02:00:00,0.0,0.0,5,1,0.2
ba30,2021-03-13,2021-03-13 03:00:00,0.0,0.0,8,1,0.125
ba30,2021-03-13,2021-03-13 04:00:00,,,4,0,0.0
ba30,2021-03-13,2021-03-13 05:00:00,,,1,0,0.0
ba30,2021-03-13,2021-03-13 07:00:00,,,1,0,0.0
ba30,2021-03-13,2021-03-13 08:00:00,,,4,0,0.0
ba30,2021-03-13,2021-03-13 09:00:00,0.0,0.0,2,1,0.5
ba30,2021-03-13,2021-03-13 10:00:00,,,5,0,0.0
ba30,2021-03-13,2021-03-13 11:00:00,0.0,0.0,8,2,0.25
ba30,2021-03-13,2021-03-13 12:00:00,,,3,0,0.0
ba30,2021-03-13,2021-03-13 13:00:00,,,2,0,0.0
ba30,2021-03-13,2021-03-13 15:00:00,0.0,0.0,4,1,0.25
ba30,2021-03-13,2021-03-13 16:00:00,,,2,0,0.0
ba30,2021-03-14,2021-03-14 01:00:00,,,2,0,0.0
ba30,2021-03-14,2021-03-14 02:00:00,0.0,0.0,3,1,0.3333333333333333
ba30,2021-03-14,2021-03-14 06:00:00,,,1,0,0.0
ba30,2021-03-14,2021-03-14 08:00:00,2.7142857142857144,2.7142857142857144,1,1,1.0
ba30,2021-03-14,2021-03-14 09:00:00,0.0,0.0,1,1,1.0
ba30,2021-03-14,2021-03-14 12:00:00,0.0,0.0,3,1,0.3333333333333333
ba30,2021-03-14,2021-03-14 13:00:00,,,4,0,0.0
ba30,2021-03-15,2021-03-15 02:00:00,,,1,0,0.0
ba30,2021-03-15,2021-03-15 07:00:00,,,1,0,0.0
ba30,2021-03-15,2021-03-15 09:00:00,,,1,0,0.0
ba30,2021-03-15,2021-03-15 10:00:00,,,1,0,0.0
ba30,2021-03-15,2021-03-15 12:00:00,0.0,0.0,3,2,0.6666666666666666
ba30,2021-03-15,2021-03-15 13:00:00,,,4,0,0.0
ba30,2021-03-16,2021-03-16 01:00:00,2.8,2.8,3,3,1.0
ba30,2021-03-16,2021-03-16 02:00:00,0.0,0.0,2,1,0.5
ba30,2021-03-16,2021-03-16 03:00:00,0.0,0.0,5,3,0.6
ba30,2021-03-16,2021-03-16 04:00:00,,,1,0,0.0
ba30,2021-03-16,2021-03-16 05:00:00,,,3,0,0.0
ba30,2021-03-16,2021-03-16 06:00:00,,,3,0,0.0
ba30,2021-03-16,2021-03-16 07:00:00,0.0,0.0,5,1,0.2
ba30,2021-03-16,2021-03-16 08:00:00,0.0,0.0,3,1,0.3333333333333333
ba30,2021-03-16,2021-03-16 09:00:00,0.0,0.0,3,2,0.6666666666666666
ba30,2021-03-16,2021-03-16 10:00:00,,,1,0,0.0
ba30,2021-03-16,2021-03-16 11:00:00,,,1,0,0.0
ba30,2021-03-16,2021-03-16 12:00:00,0.0,0.0,5,4,0.8
ba30,2021-03-16,2021-03-16 13:00:00,0.0,0.0,4,3,0.75
ba30,2021-03-16,2021-03-16 14:00:00,4.25,4.25,2,2,1.0
ba30,2021-03-17,2021-03-17 02:00:00,0.0,0.0,5,4,0.8
ba30,2021-03-17,2021-03-17 03:00:00,0.0,0.0,3,3,1.0
ba30,2021-03-17,2021-03-17 04:00:00,0.0,0.0,6,3,0.5
ba30,2021-03-17,2021-03-17 08:00:00,0.0,0.0,2,1,0.5
ba30,2021-03-18,2021-03-18 01:00:00,0.0,0.0,4,4,1.0
ba30,2021-03-18,2021-03-18 02:00:00,0.0,0.0,4,3,0.75
ba30,2021-03-18,2021-03-18 03:00:00,0.0,0.0,1,1,1.0
ba30,2021-03-18,2021-03-18 05:00:00,0.0,0.0,3,1,0.3333333333333333
ba30,2021-03-18,2021-03-18 06:00:00,0.0,0.0,1,1,1.0
ba30,2021-03-18,2021-03-18 08:00:00,,,2,0,0.0
ba30,2021-03-18,2021-03-18 09:00:00,,,1,0,0.0
ba30,2021-03-18,2021-03-18 10:00:00,0.0,0.0,3,2,0.6666666666666666
ba30,2021-03-18,2021-03-18 11:00:00,0.0,0.0,7,3,0.42857142857142855
ba30,2021-03-19,2021-03-19 00:00:00,,,7,0,0.0
ba30,2021-03-19,2021-03-19 01:00:00,66.0,66.0,4,1,0.25
ba30,2021-03-19,2021-03-19 02:00:00,0.0,0.0,7,5,0.7142857142857143
ba30,2021-03-19,2021-03-19 03:00:00,1.8823529411764703,1.8823529411764703,4,1,0.25
ba30,2021-03-19,2021-03-19 04:00:00,4.6,4.6,6,4,0.6666666666666666
ba30,2021-03-19,2021-03-19 05:00:00,,,4,0,0.0
ba30,2021-03-19,2021-03-19 06:00:00,0.0,0.0,5,2,0.4
ba30,2021-03-19,2021-03-19 07:00:00,,,4,0,0.0
ba30,2021-03-19,2021-03-19 08:00:00,,,4,0,0.0
ba30,2021-03-20,2021-03-20 00:00:00,0.0,0.0,7,1,0.14285714285714285
ba30,2021-03-20,2021-03-20 01:00:00,0.0,0.0,8,2,0.25
ba30,2021-03-20,2021-03-20 02:00:00,0.0,0.0,8,3,0.375
ba30,2021-03-20,2021-03-20 03:00:00,,,4,0,0.0
ba30,2021-03-20,2021-03-20 08:00:00,0.0,0.0,2,1,0.5
ba30,2021-03-20,2021-03-20 10:00:00,0.0,0.0,1,1,1.0
ba30,2021-03-20,2021-03-20 11:00:00,2.0,2.0,10,7,0.7
ba30,2021-03-20,2021-03-20 12:00:00,0.0,0.0,5,2,0.4
ba30,2021-03-20,2021-03-20 13:00:00,,,9,0,0.0
ba30,2021-03-21,2021-03-21 00:00:00,0.0,0.0,6,4,0.6666666666666666
ba30,2021-03-21,2021-03-21 01:00:00,0.0,0.0,3,2,0.6666666666666666
ba30,2021-03-21,2021-03-21 02:00:00,0.0,0.0,9,3,0.3333333333333333
ba30,2021-03-21,2021-03-21 03:00:00,,,1,0,0.0
ba30,2021-03-21,2021-03-21 06:00:00,,,1,0,0.0
ba30,2021-03-21,2021-03-21 07:00:00,0.0,0.0,4,1,0.25
ba30,2021-03-21,2021-03-21 08:00:00,0.0,0.0,5,2,0.4
ba30,2021-03-21,2021-03-21 09:00:00,24.666666666666668,24.666666666666668,7,4,0.5714285714285714
ba30,2021-03-23,2021-03-23 03:00:00,4.0,4.0,8,5,0.625
ba30,2021-03-23,2021-03-23 05:00:00,,,1,0,0.0
ba30,2021-03-23,2021-03-23 06:00:00,0.0,0.0,2,1,0.5
ba30,2021-03-23,2021-03-23 07:00:00,0.0,0.0,3,1,0.3333333333333333
ba30,2021-03-23,2021-03-23 08:00:00,0.0,0.0,3,2,0.6666666666666666
ba30,2021-03-23,2021-03-23 09:00:00,0.0,0.0,1,1,1.0
ba30,2021-03-23,2021-03-23 23:00:00,20.5,20.5,4,1,0.25
ba30,2021-03-24,2021-03-24 00:00:00,,,4,0,0.0
ba30,2021-03-24,2021-03-24 01:00:00,,,1,0,0.0
ba30,2021-03-24,2021-03-24 02:00:00,,,3,0,0.0
ba30,2021-03-24,2021-03-24 04:00:00,0.0,0.0,2,1,0.5
ba30,2021-03-24,2021-03-24 05:00:00,,,8,0,0.0
ba30,2021-03-24,2021-03-24 06:00:00,0.0,0.0,6,3,0.5
ba30,2021-03-24,2021-03-24 07:00:00,19.5,14.0,5,2,0.4
ba30,2021-03-24,2021-03-24 08:00:00,0.0,0.0,3,1,0.3333333333333333
ba30,2021-03-24,2021-03-24 09:00:00,0.0,0.0,7,4,0.5714285714285714
ba30,2021-03-24,2021-03-24 10:00:00,0.0,0.0,5,2,0.4
ba30,2021-03-24,2021-03-24 11:00:00,7.5,7.5,8,1,0.125
ba30,2021-03-24,2021-03-24 12:00:00,0.0,0.0,7,3,0.42857142857142855
ba30,2021-03-24,2021-03-24 13:00:00,0.0,0.0,3,1,0.3333333333333333
ba30,2021-03-24,2021-03-24 14:00:00,0.0,0.0,4,1,0.25
ba30,2021-03-25,2021-03-25 01:00:00,0.0,0.0,1,1,1.0
ba30,2021-03-25,2021-03-25 02:00:00,0.0,0.0,6,6,1.0
ba30,2021-03-25,2021-03-25 03:00:00,0.0,0.0,5,3,0.6
ba30,2021-03-25,2021-03-25 04:00:00,12.0,12.0,2,2,1.0
ba30,2021-03-25,2021-03-25 05:00:00,0.0,0.0,7,4,0.5714285714285714
ba30,2021-03-25,2021-03-25 06:00:00,0.0,0.0,3,1,0.3333333333333333
ba30,2021-03-25,2021-03-25 12:00:00,,,1,0,0.0
ba30,2021-03-26,2021-03-26 01:00:00,0.0,0.0,4,2,0.5
ba30,2021-03-26,2021-03-26 02:00:00,0.0,0.0,3,2,0.6666666666666666
ba30,2021-03-26,2021-03-26 03:00:00,,,1,0,0.0
ba30,2021-03-26,2021-03-26 05:00:00,0.0,0.0,3,3,1.0
ba30,2021-03-26,2021-03-26 07:00:00,0.0,0.0,3,3,1.0
ba30,2021-03-26,2021-03-26 08:00:00,0.0,0.0,2,1,0.5
ba30,2021-03-26,2021-03-26 09:00:00,0.0,0.0,4,2,0.5
ba30,2021-03-26,2021-03-26 10:00:00,0.0,0.0,2,1,0.5
ba30,2021-03-26,2021-03-26 11:00:00,0.0,0.0,5,2,0.4
ba30,2021-03-26,2021-03-26 12:00:00,0.0,0.0,7,1,0.14285714285714285
ba30,2021-03-26,2021-03-26 13:00:00,,,1,0,0.0
ba30,2021-03-27,2021-03-27 01:00:00,0.0,0.0,5,2,0.4
ba30,2021-03-27,2021-03-27 02:00:00,0.0,0.0,1,1,1.0
ba30,2021-03-27,2021-03-27 07:00:00,0.0,0.0,6,4,0.6666666666666666
ba30,2021-03-27,2021-03-27 08:00:00,,,4,0,0.0
ba30,2021-03-27,2021-03-27 09:00:00,,,1,0,0.0
ba30,2021-03-27,2021-03-27 10:00:00,0.0,0.0,4,2,0.5
ba30,2021-03-27,2021-03-27 11:00:00,0.0,0.0,1,1,1.0
ba30,2021-03-27,2021-03-27 12:00:00,,,2,0,0.0
ba30,2021-03-27,2021-03-27 23:00:00,0.0,0.0,4,1,0.25
ba30,2021-03-28,2021-03-28 00:00:00,0.0,0.0,6,1,0.16666666666666666
ba30,2021-03-28,2021-03-28 01:00:00,0.0,0.0,9,2,0.2222222222222222
ba30,2021-03-28,2021-03-28 02:00:00,0.0,0.0,5,1,0.2
ba30,2021-03-28,2021-03-28 03:00:00,0.0,0.0,2,1,0.5
ba30,2021-03-28,2021-03-28 04:00:00,,,2,0,0.0
ba30,2021-03-28,2021-03-28 05:00:00,,,3,0,0.0
ba30,2021-03-28,2021-03-28 06:00:00,0.0,0.0,1,1,1.0
ba30,2021-03-28,2021-03-28 09:00:00,,,2,0,0.0
ba30,2021-03-28,2021-03-28 16:00:00,,,5,0,0.0
ba30,2021-03-28,2021-03-28 17:00:00,,,10,0,0.0
ba30,2021-03-28,2021-03-28 23:00:00,,,6,0,0.0
